ID_shower,E0,theta0,Nmuons,Class
2366.00000,1108.90002,   0.00000,  23.00000,   1.00000
2367.00000,1129.45996,   0.00000,  23.00000,   1.00000
2368.00000,1535.75000,   0.00000,  16.00000,   1.00000
2369.00000,1045.70996,   0.00000,  35.00000,   1.00000
2370.00000,1422.48999,   0.00000,  26.00000,   1.00000
2371.00000,1196.68994,   0.00000,  33.00000,   1.00000
2372.00000,1144.39001,   0.00000,  37.00000,   1.00000
2373.00000,1421.58997,   0.00000,  24.00000,   1.00000
2374.00000,1336.25000,   0.00000,  22.00000,   1.00000
2375.00000,1121.33997,   0.00000,  48.00000,   1.00000
18612.00000,11664.75000,   0.00000, 219.00000,   1.00000
18613.00000,12868.20996,   0.00000, 139.00000,   1.00000
18614.00000,12818.29004,   0.00000, 250.00000,   1.00000
18615.00000,13912.24023,   0.00000, 236.00000,   1.00000
18616.00000,10568.21973,   0.00000, 141.00000,   1.00000
18617.00000,11146.91016,   0.00000, 189.00000,   1.00000
18618.00000,14625.33984,   0.00000, 131.00000,   1.00000
18619.00000,13191.44043,   0.00000,  94.00000,   1.00000
18620.00000,15588.99023,   0.00000, 101.00000,   1.00000
18621.00000,12254.15039,   0.00000, 105.00000,   1.00000
18622.00000,10380.41992,   0.00000, 197.00000,   1.00000
